split,criterion,seed,epoch,Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted F1,Top-3 Acc,Macro Recall@3
imbalanced,focal_loss,seed_2,2,0.5598,0.5724296069333787,0.5598000000000001,0.534943813729498,0.5587434914079716,0.8455,0.8455
imbalanced,focal_loss,seed_2,3,0.6353,0.6613017083881685,0.6353000000000001,0.6145168523639246,0.6480586674907726,0.8835,0.8835000000000001
imbalanced,focal_loss,seed_2,4,0.688,0.704544670375728,0.688,0.6812626090410705,0.7028016591518316,0.916,0.916
imbalanced,focal_loss,seed_2,5,0.6769,0.7106553787691806,0.6769,0.6711291425251589,0.6976313296313812,0.9033,0.9033000000000001
imbalanced,focal_loss,seed_2,6,0.6616,0.7095847210754036,0.6616,0.6537562393913225,0.6865970666878054,0.892,0.892
imbalanced,focal_loss,seed_2,7,0.6629,0.7205494683436606,0.6629000000000002,0.665931150260415,0.6938029363548199,0.8859,0.8859
imbalanced,focal_loss,seed_2,8,0.625,0.7222814741881936,0.625,0.6162076788611554,0.6573381623774491,0.8729,0.8729000000000001
imbalanced,focal_loss,seed_2,9,0.6693,0.7200514610172937,0.6693,0.6583121419598197,0.702690972003462,0.8922,0.8922000000000001
imbalanced,focal_loss,seed_2,10,0.6848,0.7289675276918468,0.6848,0.6733572279631461,0.7154699902320784,0.8907,0.8907
imbalanced,focal_loss,seed_2,11,0.6847,0.7462500499390513,0.6847000000000001,0.675516886036209,0.7182140691532787,0.8854,0.8854
imbalanced,focal_loss,seed_2,12,0.6905,0.7276200795298333,0.6905,0.676766032787399,0.7212635533510755,0.9003,0.9003
imbalanced,focal_loss,seed_2,13,0.6955,0.7446804584970088,0.6955,0.6860301989762657,0.7263635756888932,0.9083,0.9083
imbalanced,focal_loss,seed_2,14,0.7177,0.7479992139239334,0.7177,0.7107522968411719,0.7351203481534384,0.9137,0.9137000000000001
imbalanced,focal_loss,seed_2,15,0.742,0.7621479551147262,0.742,0.7381413753347436,0.7577822888415972,0.9304,0.9303999999999999
imbalanced,focal_loss,seed_2,16,0.7188,0.7500853384176617,0.7188,0.713321264444219,0.7378860412105541,0.9197,0.9197
imbalanced,focal_loss,seed_2,17,0.7241,0.7512358634711778,0.7241000000000001,0.7132747874801629,0.7415934871723449,0.9193,0.9193
imbalanced,focal_loss,seed_2,18,0.7157,0.7530255700678872,0.7157,0.7087190513809997,0.7359229756135993,0.9152,0.9151999999999999
imbalanced,focal_loss,seed_2,19,0.7452,0.7671928716908072,0.7451999999999999,0.7373741702620223,0.7612811319145019,0.9223,0.9222999999999999
imbalanced,focal_loss,seed_2,20,0.732,0.7669080673004115,0.7320000000000001,0.7257953188245513,0.752848391491588,0.9205,0.9205
imbalanced,focal_loss,seed_18,1,0.3697,0.3442396495606518,0.36970000000000003,0.29608066428462176,0.3950584136993139,0.6514,0.6514
imbalanced,focal_loss,seed_18,2,0.5405,0.6000946003273311,0.5405,0.5041659619095162,0.5683641521593752,0.8521,0.8520999999999999
imbalanced,focal_loss,seed_18,3,0.5749,0.6633404319615497,0.5749,0.5729341614623518,0.6036394166770706,0.8721,0.8721
imbalanced,focal_loss,seed_18,4,0.6005,0.6563909194726234,0.6005,0.5886801514949221,0.6310873876008947,0.8759,0.8759
imbalanced,focal_loss,seed_18,5,0.6063,0.6791011237378275,0.6063,0.5857772958233097,0.6490329533054706,0.8793,0.8793000000000001
imbalanced,focal_loss,seed_18,6,0.6271,0.67974395209302,0.6270999999999999,0.6117459434147301,0.6716766564849316,0.8922,0.8921999999999999
imbalanced,focal_loss,seed_18,7,0.5969,0.6801698377719367,0.5969,0.580813905392627,0.6481117970660609,0.8754,0.8754
imbalanced,focal_loss,seed_18,8,0.6079,0.6844990990811834,0.6079000000000001,0.5908077326273412,0.6595723063706561,0.8784,0.8784000000000001
imbalanced,focal_loss,seed_18,9,0.616,0.6909547539245339,0.616,0.5942051870543203,0.6555351211629281,0.8855,0.8855000000000001
imbalanced,focal_loss,seed_18,10,0.6921,0.7268006692108566,0.6920999999999999,0.6796129153982248,0.7190517331170961,0.9109,0.9109
imbalanced,focal_loss,seed_18,11,0.6811,0.7210151567520429,0.6811,0.6695529665178567,0.7127946718894151,0.9128,0.9128000000000001
imbalanced,focal_loss,seed_18,12,0.6591,0.7266954473681226,0.6590999999999999,0.6368555644518186,0.7031507200937884,0.8949,0.8949
imbalanced,focal_loss,seed_18,13,0.7135,0.7442462732319366,0.7135,0.6967969835058703,0.7399417962041801,0.9128,0.9128000000000001
imbalanced,focal_loss,seed_18,14,0.7066,0.7435483784649344,0.7066,0.7002435949474095,0.7340737551498533,0.9265,0.9264999999999999
imbalanced,focal_loss,seed_18,15,0.691,0.7404353161229968,0.691,0.6748923491457878,0.7253017511040564,0.9018,0.9017999999999999
imbalanced,focal_loss,seed_18,16,0.7155,0.7436212541349851,0.7155000000000001,0.7021525686140793,0.742252112435595,0.9159,0.9159
imbalanced,focal_loss,seed_18,17,0.7132,0.7457232925241218,0.7132000000000001,0.7032305328320955,0.7436067235613188,0.922,0.9219999999999997
imbalanced,focal_loss,seed_18,18,0.7045,0.7486668377006136,0.7044999999999999,0.6886954406827995,0.7393879697244842,0.9154,0.9154
imbalanced,focal_loss,seed_18,19,0.7104,0.7390607366001091,0.7104,0.6954826692712462,0.7384783894368261,0.9061,0.9061
imbalanced,focal_loss,seed_18,20,0.7081,0.746658100302661,0.7081,0.6907858761434563,0.7405194955373708,0.8984,0.8984
imbalanced,focal_loss,seed_33,1,0.2993,0.3098259518025669,0.2993,0.25223600249982575,0.3455287705477065,0.5867,0.5866999999999999
imbalanced,focal_loss,seed_33,2,0.5023,0.5920414200080946,0.5023000000000001,0.4674400247537863,0.5240107514868484,0.8101,0.8101
imbalanced,focal_loss,seed_33,3,0.5816,0.6390085369145416,0.5816,0.5589887022662376,0.5869924893636449,0.8516,0.8516
imbalanced,focal_loss,seed_33,4,0.6565,0.693900307785378,0.6565,0.639404183505,0.685080221257939,0.9018,0.9018
imbalanced,focal_loss,seed_33,5,0.6428,0.703339104056902,0.6428,0.6245272630164836,0.6813224990161969,0.875,0.875
imbalanced,focal_loss,seed_33,6,0.6722,0.7164665547499709,0.6721999999999999,0.6659556269968256,0.6938731086965463,0.8994,0.8994
imbalanced,focal_loss,seed_33,7,0.6926,0.7238340816449097,0.6925999999999999,0.6863014415923101,0.712646281051204,0.9092,0.9092
imbalanced,focal_loss,seed_33,8,0.7022,0.7265784352796851,0.7021999999999999,0.6940097241325546,0.7202167614872107,0.9069,0.9068999999999999
imbalanced,focal_loss,seed_33,9,0.6779,0.7123218075272738,0.6779,0.6616339254217181,0.6918824657430174,0.8959,0.8958999999999999
imbalanced,focal_loss,seed_33,10,0.7031,0.7254977168596468,0.7031000000000002,0.6942102141607308,0.7194231629027611,0.9101,0.9100999999999999
imbalanced,focal_loss,seed_33,11,0.7095,0.7355831657457756,0.7095,0.7003835334847114,0.7243014609592345,0.908,0.908
imbalanced,focal_loss,seed_33,12,0.7106,0.7388099309887035,0.7106000000000001,0.6972308632860854,0.7281054828991222,0.904,0.9039999999999999
imbalanced,focal_loss,seed_33,13,0.6932,0.7272989287346354,0.6931999999999999,0.6775957569005484,0.7093767213103143,0.9141,0.9141
imbalanced,focal_loss,seed_33,14,0.7086,0.7348989919890958,0.7086000000000001,0.6995548687723393,0.7261290066512717,0.9071,0.9071
imbalanced,focal_loss,seed_33,15,0.7071,0.7369924660289981,0.7070999999999998,0.6971560558778707,0.7228675235764469,0.9161,0.9161000000000001
imbalanced,focal_loss,seed_33,16,0.702,0.7409503625199237,0.702,0.685503221639838,0.7279142155569056,0.9086,0.9086000000000001
imbalanced,focal_loss,seed_33,17,0.6936,0.7380331113944454,0.6936,0.6837059201764873,0.7151563044263136,0.9026,0.9026
imbalanced,focal_loss,seed_33,18,0.713,0.7355637817186844,0.713,0.7009310607134169,0.7373616094558991,0.9089,0.9089
imbalanced,focal_loss,seed_33,19,0.7272,0.7467181182918378,0.7272,0.7134683761575265,0.7445538732918685,0.9173,0.9173
imbalanced,focal_loss,seed_33,20,0.7229,0.7494584794154276,0.7229000000000001,0.7103906728750292,0.7480784002545217,0.9185,0.9184999999999999
imbalanced,focal_loss,seed_45,1,0.3634,0.4491326523669394,0.36340000000000006,0.3036754913500278,0.41139287539891617,0.6458,0.6457999999999999
imbalanced,focal_loss,seed_45,2,0.5763,0.6021863824494091,0.5763,0.5547503215129822,0.5876679008394246,0.8463,0.8463
imbalanced,focal_loss,seed_45,3,0.63,0.6710938934412942,0.63,0.6062033887598293,0.6506956713116637,0.8752,0.8752000000000001
imbalanced,focal_loss,seed_45,4,0.6426,0.6840288096919673,0.6426,0.6347437483999759,0.6585622586005695,0.8919,0.8918999999999999
imbalanced,focal_loss,seed_45,5,0.6174,0.6682304462614427,0.6174,0.6113499927833066,0.6314826156458194,0.8797,0.8797
imbalanced,focal_loss,seed_45,6,0.6512,0.6817711040879144,0.6512,0.6375533447091569,0.6579231900074476,0.8907,0.8907
imbalanced,focal_loss,seed_45,7,0.6276,0.6832237396769684,0.6275999999999999,0.6105900140658715,0.6557660969063362,0.8743,0.8742999999999999
imbalanced,focal_loss,seed_45,8,0.6689,0.7087851492383663,0.6689,0.6544025060641263,0.6911387117845151,0.902,0.9019999999999998
imbalanced,focal_loss,seed_45,9,0.6466,0.70387508754905,0.6466000000000001,0.6223390597149346,0.686379345018065,0.8971,0.8971
imbalanced,focal_loss,seed_45,10,0.6594,0.7035070660874675,0.6594,0.6441855957637939,0.6872003686308924,0.9063,0.9062999999999999
imbalanced,focal_loss,seed_45,11,0.6645,0.718921306685106,0.6645000000000001,0.6463967100921499,0.6999828244967639,0.9033,0.9033
imbalanced,focal_loss,seed_45,12,0.6734,0.7078809661526807,0.6734,0.6589729332655673,0.6980877967903696,0.9062,0.9061999999999999
imbalanced,focal_loss,seed_45,13,0.7307,0.7434507022341904,0.7306999999999999,0.7207110228461919,0.7413957785963293,0.9224,0.9224
imbalanced,focal_loss,seed_45,14,0.6947,0.7283724076630065,0.6947,0.6866017729342777,0.7171120713288299,0.9143,0.9143000000000001
imbalanced,focal_loss,seed_45,15,0.6781,0.7159169107667567,0.6781,0.6607608613395259,0.6990785300299113,0.8877,0.8876999999999999
imbalanced,focal_loss,seed_45,16,0.712,0.7405399935613153,0.712,0.7084944880515552,0.7278096153089041,0.9225,0.9225
imbalanced,focal_loss,seed_45,17,0.7047,0.7291684464010875,0.7047,0.702000831370994,0.7153986310250721,0.9213,0.9213000000000001
imbalanced,focal_loss,seed_45,18,0.7214,0.745699318609355,0.7214,0.714726366419921,0.7347635558892199,0.9219,0.9218999999999999
imbalanced,focal_loss,seed_45,19,0.7029,0.7457106782266028,0.7029,0.6935117446429844,0.7310716146210569,0.9122,0.9122
imbalanced,focal_loss,seed_45,20,0.6989,0.7382988887943924,0.6989000000000001,0.6977812298800264,0.7237846112775215,0.9187,0.9187
imbalanced,focal_loss,seed_255,1,0.3208,0.3312830512045046,0.32080000000000003,0.2541481800982649,0.34814819191543134,0.6444,0.6443999999999999
imbalanced,focal_loss,seed_255,2,0.5287,0.5673201488816104,0.5287000000000001,0.4960682026764881,0.5522051033090933,0.8232,0.8232000000000002
imbalanced,focal_loss,seed_255,3,0.6044,0.6620524075246081,0.6044,0.5805797536655298,0.6320934717173318,0.8613,0.8613
imbalanced,focal_loss,seed_255,4,0.6357,0.6932027951340443,0.6357,0.6177032112988247,0.6615070132828468,0.8936,0.8935999999999998
imbalanced,focal_loss,seed_255,5,0.6046,0.6781054043548804,0.6046,0.5754800384237295,0.6405951751948061,0.8884,0.8884000000000002
imbalanced,focal_loss,seed_255,6,0.6235,0.6846596343558,0.6234999999999999,0.6126455426659378,0.6489094882031357,0.8899,0.8898999999999999
imbalanced,focal_loss,seed_255,7,0.6678,0.6966582094164642,0.6678,0.659341366426063,0.6907230687210387,0.9098,0.9098
imbalanced,focal_loss,seed_255,8,0.6594,0.6964230644914021,0.6594,0.6395938862786398,0.6834824571451369,0.8983,0.8983000000000001
imbalanced,focal_loss,seed_255,9,0.6746,0.7060814853569406,0.6746,0.6665825161611856,0.6924127772095192,0.911,0.9109999999999999
imbalanced,focal_loss,seed_255,10,0.6953,0.7285938059294275,0.6953,0.6924024203522138,0.7125746702712359,0.9164,0.9164000000000001
imbalanced,focal_loss,seed_255,11,0.695,0.7234382075453436,0.6950000000000001,0.6857629500583272,0.7124746297533215,0.9138,0.9138000000000002
imbalanced,focal_loss,seed_255,12,0.6794,0.7154700840899697,0.6794,0.6707421575318663,0.7077871535151017,0.8952,0.8952
imbalanced,focal_loss,seed_255,13,0.7289,0.7418996227054042,0.7289,0.7219574111337181,0.7422920407365016,0.9283,0.9282999999999999
imbalanced,focal_loss,seed_255,14,0.7044,0.7360110475500707,0.7044000000000001,0.6983146350730574,0.7154284271343481,0.9182,0.9182000000000002
imbalanced,focal_loss,seed_255,15,0.6962,0.7371579716340367,0.6961999999999999,0.6850926757003833,0.7089130159651421,0.9117,0.9117
imbalanced,focal_loss,seed_255,16,0.7167,0.7400162940424141,0.7167,0.7034564534157574,0.7327128787063678,0.9116,0.9116
imbalanced,focal_loss,seed_255,17,0.7413,0.7521647010403205,0.7413000000000001,0.733917480515503,0.7557743185372563,0.9273,0.9273
imbalanced,focal_loss,seed_255,18,0.7131,0.742412766590052,0.7131000000000001,0.7061797918574029,0.7281853883603807,0.9185,0.9185000000000001
imbalanced,focal_loss,seed_255,19,0.7229,0.7432348393892292,0.7229000000000001,0.7140646624945506,0.7452579031584878,0.925,0.9250000000000002
imbalanced,focal_loss,seed_255,20,0.7384,0.7522774157421309,0.7384000000000001,0.7325040341952206,0.7531296500290958,0.931,0.9310000000000003
imbalanced,label_smoothing_ce,seed_2,1,0.3288,0.45819498241629464,0.3288,0.2814928256808028,0.38536028150819546,0.5815,0.5815
imbalanced,label_smoothing_ce,seed_2,2,0.5807,0.6482224301606231,0.5807,0.5249648742588618,0.6183215037147378,0.8167,0.8167
imbalanced,label_smoothing_ce,seed_2,3,0.6236,0.6829811741937977,0.6235999999999999,0.5882795623179098,0.661793589092646,0.8457,0.8456999999999999
imbalanced,label_smoothing_ce,seed_2,4,0.6407,0.7019317583601029,0.6407000000000002,0.6241962156724126,0.6694811458366987,0.8609,0.8609
imbalanced,label_smoothing_ce,seed_2,5,0.681,0.7310355600805634,0.6809999999999999,0.6726611919163551,0.709929341994911,0.8837,0.8836999999999999
imbalanced,label_smoothing_ce,seed_2,6,0.6994,0.7334418763972547,0.6994,0.6863529210495417,0.7214453993994794,0.9043,0.9042999999999999
imbalanced,label_smoothing_ce,seed_2,7,0.6966,0.7307796567096367,0.6966,0.6821532902529095,0.7174232846520322,0.8993,0.8993
imbalanced,label_smoothing_ce,seed_2,8,0.713,0.7537283832454481,0.713,0.7117098887585406,0.7302893368264957,0.9109,0.9109000000000002
imbalanced,label_smoothing_ce,seed_2,9,0.7156,0.7631795566030913,0.7156,0.711018482235117,0.7343807791595203,0.9047,0.9047000000000001
imbalanced,label_smoothing_ce,seed_2,10,0.723,0.7494019678879963,0.723,0.7152372799979816,0.7437570336647908,0.9076,0.9075999999999999
imbalanced,label_smoothing_ce,seed_2,11,0.7455,0.7624004228650342,0.7455,0.7386905271213714,0.7631202872509363,0.9144,0.9144
imbalanced,label_smoothing_ce,seed_2,12,0.7408,0.7594364690688993,0.7407999999999999,0.733862330365685,0.7588569116736457,0.909,0.9089999999999998
imbalanced,label_smoothing_ce,seed_2,13,0.7386,0.7684222373133887,0.7386,0.7246912667237584,0.7581814025650317,0.9028,0.9028
imbalanced,label_smoothing_ce,seed_2,14,0.7644,0.7841783636928481,0.7644,0.761129658136712,0.7814164124097903,0.9183,0.9182999999999998
imbalanced,label_smoothing_ce,seed_2,15,0.7322,0.7612176241142998,0.7322000000000001,0.7307096102614915,0.7555455340100913,0.9015,0.9015000000000001
imbalanced,label_smoothing_ce,seed_2,16,0.7569,0.779770409300782,0.7568999999999999,0.7495070546259859,0.777595769360733,0.9151,0.9151
imbalanced,label_smoothing_ce,seed_2,17,0.7581,0.7821955712147297,0.7581,0.7521826180503963,0.7766383205862314,0.9111,0.9111
imbalanced,label_smoothing_ce,seed_2,18,0.7383,0.7645948800761596,0.7383,0.7348384188996351,0.7602559307785656,0.9126,0.9126000000000001
imbalanced,label_smoothing_ce,seed_2,19,0.7376,0.7641075425204946,0.7375999999999999,0.7272109100896919,0.7613020909391455,0.8946,0.8946
imbalanced,label_smoothing_ce,seed_2,20,0.7682,0.7817204542952954,0.7682,0.7620000617956897,0.7810909099689105,0.9189,0.9189
imbalanced,label_smoothing_ce,seed_18,1,0.3075,0.39262731454864397,0.3075,0.22341820517678723,0.3038830513207907,0.574,0.5740000000000001
imbalanced,label_smoothing_ce,seed_18,2,0.5611,0.6182520012636115,0.5611,0.5261502175277933,0.6030406518249902,0.8534,0.8534
imbalanced,label_smoothing_ce,seed_18,3,0.6061,0.6799097372762171,0.6061,0.5904179427185375,0.6504960213649595,0.8622,0.8622
imbalanced,label_smoothing_ce,seed_18,4,0.6513,0.6998552196090054,0.6513,0.6377611458534941,0.6802130212883354,0.8846,0.8845999999999998
imbalanced,label_smoothing_ce,seed_18,5,0.6471,0.6995089930111766,0.6471,0.6339871327299473,0.6760780960321121,0.8785,0.8784999999999998
imbalanced,label_smoothing_ce,seed_18,6,0.6603,0.7203482435285472,0.6603,0.6439900850438205,0.6910688450717143,0.8841,0.8841000000000001
imbalanced,label_smoothing_ce,seed_18,7,0.6797,0.7189242597583279,0.6797,0.6614513113164515,0.7060685313757491,0.8825,0.8825
imbalanced,label_smoothing_ce,seed_18,8,0.6857,0.7271610929724309,0.6857,0.6752693539671981,0.7088563302434681,0.8989,0.8989
imbalanced,label_smoothing_ce,seed_18,9,0.7001,0.7223133180962685,0.7001,0.6833108722501982,0.7175071405547836,0.895,0.8950000000000001
imbalanced,label_smoothing_ce,seed_18,10,0.7296,0.7494314860941105,0.7295999999999999,0.7223168424190378,0.7475081612701219,0.9017,0.9017
imbalanced,label_smoothing_ce,seed_18,11,0.7226,0.7455630107323687,0.7226,0.7069356625107419,0.7441016349727867,0.8908,0.8907999999999999
imbalanced,label_smoothing_ce,seed_18,12,0.731,0.7532548278934936,0.731,0.7274918316834805,0.7496313667460613,0.9116,0.9116000000000002
imbalanced,label_smoothing_ce,seed_18,13,0.7243,0.7501142680460963,0.7243,0.712711319621083,0.7477825872546251,0.896,0.8960000000000001
imbalanced,label_smoothing_ce,seed_18,14,0.735,0.7426402836573629,0.7350000000000001,0.7273502554164251,0.7485295731578973,0.9014,0.9014
imbalanced,label_smoothing_ce,seed_18,15,0.7244,0.7558432456512374,0.7243999999999999,0.7139077687847282,0.7442410122460071,0.8971,0.8971
imbalanced,label_smoothing_ce,seed_18,16,0.7165,0.744770677561969,0.7165,0.7021958982286128,0.7451789456395977,0.8923,0.8923
imbalanced,label_smoothing_ce,seed_18,17,0.7499,0.7632071341585936,0.7499,0.7426736987092177,0.7670571322450825,0.91,0.9100000000000001
imbalanced,label_smoothing_ce,seed_18,18,0.7396,0.7607792276149621,0.7396,0.7250268652373075,0.7611376640160431,0.9094,0.9094
imbalanced,label_smoothing_ce,seed_18,19,0.7439,0.7606294133130695,0.7439,0.7338049385769099,0.7670786000034127,0.9006,0.9006000000000001
imbalanced,label_smoothing_ce,seed_18,20,0.7254,0.7699702381910958,0.7253999999999999,0.717040157704639,0.7504206115923645,0.9006,0.9006000000000001
imbalanced,label_smoothing_ce,seed_33,1,0.316,0.3871023294921524,0.316,0.24573299564255563,0.3318046173185693,0.5468,0.5468
imbalanced,label_smoothing_ce,seed_33,2,0.543,0.6508063100303636,0.5429999999999999,0.502329899408646,0.5765408903073996,0.8136,0.8135999999999999
imbalanced,label_smoothing_ce,seed_33,3,0.6245,0.6835649915564537,0.6245,0.5995240338145578,0.6480748208779847,0.8705,0.8705
imbalanced,label_smoothing_ce,seed_33,4,0.6627,0.7047901469337202,0.6627000000000001,0.6468114616802799,0.6788538159557558,0.8875,0.8875
imbalanced,label_smoothing_ce,seed_33,5,0.675,0.7041517285463122,0.6749999999999999,0.6683029057984599,0.688571904274142,0.8945,0.8945000000000001
imbalanced,label_smoothing_ce,seed_33,6,0.6928,0.7206690374304446,0.6927999999999999,0.6820106723979145,0.7124819182592822,0.8956,0.8956
imbalanced,label_smoothing_ce,seed_33,7,0.682,0.7219532409915309,0.682,0.6699147360727618,0.7092561111983778,0.8829,0.8829
imbalanced,label_smoothing_ce,seed_33,8,0.6762,0.7229835598274503,0.6762,0.6617049955958474,0.7122342079290542,0.8801,0.8801
imbalanced,label_smoothing_ce,seed_33,9,0.6986,0.7214842484235339,0.6986,0.6936281007110325,0.717068337816004,0.8983,0.8982999999999999
imbalanced,label_smoothing_ce,seed_33,10,0.722,0.7445796617929161,0.722,0.7091983154144822,0.7414250520591571,0.9033,0.9033000000000001
imbalanced,label_smoothing_ce,seed_33,11,0.7019,0.7339043344524113,0.7019,0.6906855615248658,0.7190098346868564,0.8913,0.8912999999999999
imbalanced,label_smoothing_ce,seed_33,12,0.6966,0.7394331266410517,0.6965999999999999,0.6818987728299575,0.7254608084017428,0.8865,0.8865000000000001
imbalanced,label_smoothing_ce,seed_33,13,0.7241,0.7455529255504076,0.7241,0.7141896015643556,0.7429076097935177,0.9016,0.9016
imbalanced,label_smoothing_ce,seed_33,14,0.7171,0.7466720857912401,0.7171000000000001,0.702400788587018,0.7380027801650827,0.8871,0.8871
imbalanced,label_smoothing_ce,seed_33,15,0.7301,0.7552052509169718,0.7301,0.7146639853633724,0.7528071930542735,0.8956,0.8955999999999997
imbalanced,label_smoothing_ce,seed_33,16,0.7361,0.7506039746403396,0.7361,0.7290147153353698,0.7543614301538842,0.91,0.9099999999999999
imbalanced,label_smoothing_ce,seed_33,17,0.7422,0.7632301562819751,0.7422000000000001,0.7340075692875686,0.7585658974133498,0.9115,0.9114999999999999
imbalanced,label_smoothing_ce,seed_33,18,0.7311,0.7565717270377793,0.7311,0.7177655421153464,0.748929482699033,0.9008,0.9007999999999999
imbalanced,label_smoothing_ce,seed_33,19,0.7021,0.7399518738809311,0.7021,0.6842426834134546,0.7296739716807752,0.8766,0.8766
imbalanced,label_smoothing_ce,seed_33,20,0.746,0.7653936554797882,0.7459999999999999,0.7341003015285075,0.7616816574016911,0.9014,0.9014
imbalanced,label_smoothing_ce,seed_45,1,0.4036,0.4534258565722869,0.40359999999999996,0.33760991613463437,0.45836571516688723,0.7247,0.7246999999999999
imbalanced,label_smoothing_ce,seed_45,2,0.5929,0.6401428661327191,0.5929,0.5725482173515206,0.5951156939738826,0.8671,0.8671000000000001
imbalanced,label_smoothing_ce,seed_45,3,0.6446,0.6777503431377854,0.6446,0.6281911326575461,0.6539146472349409,0.8951,0.8950999999999999
imbalanced,label_smoothing_ce,seed_45,4,0.6467,0.6744818054332118,0.6466999999999999,0.6413740179249932,0.6579445936904325,0.8967,0.8966999999999998
imbalanced,label_smoothing_ce,seed_45,5,0.6829,0.7114993408003215,0.6829000000000002,0.6710301658023132,0.6980793946758861,0.8973,0.8972999999999999
imbalanced,label_smoothing_ce,seed_45,6,0.6966,0.7145033119783314,0.6966000000000001,0.6882525171655252,0.7110094482742103,0.9089,0.9089
imbalanced,label_smoothing_ce,seed_45,7,0.6978,0.7219057153659334,0.6978,0.6850504406782019,0.7242294840393477,0.9008,0.9008
imbalanced,label_smoothing_ce,seed_45,8,0.7116,0.7263849107853082,0.7116,0.7009488903476683,0.728627379196571,0.9027,0.9027
imbalanced,label_smoothing_ce,seed_45,9,0.7117,0.7270441431715282,0.7117,0.7016210379919285,0.7300958166288903,0.9037,0.9037
imbalanced,label_smoothing_ce,seed_45,10,0.6789,0.7153151946568451,0.6789,0.6663534350547334,0.709864405784154,0.8989,0.8989
imbalanced,label_smoothing_ce,seed_45,11,0.6937,0.7272398716878832,0.6937,0.6828873330649998,0.7239321543169965,0.8982,0.8981999999999999
imbalanced,label_smoothing_ce,seed_45,12,0.7231,0.7405868639459651,0.7231,0.716081240364896,0.743231197463651,0.9121,0.9121
imbalanced,label_smoothing_ce,seed_45,13,0.6835,0.7299539171093268,0.6834999999999999,0.6662393303445959,0.7130309704216553,0.8813,0.8813000000000001
imbalanced,label_smoothing_ce,seed_45,14,0.7138,0.739508969794142,0.7137999999999999,0.7059499308667316,0.7336675256562833,0.8981,0.8981
imbalanced,label_smoothing_ce,seed_45,15,0.7171,0.75252756815602,0.7171,0.7120733786388816,0.7467811401571827,0.9058,0.9057999999999998
imbalanced,label_smoothing_ce,seed_45,16,0.7355,0.74876907774735,0.7354999999999999,0.7310123061513861,0.7549454825694771,0.9068,0.9068000000000002
imbalanced,label_smoothing_ce,seed_45,17,0.7087,0.748467402625042,0.7087,0.6966007771771215,0.7347280560907872,0.8812,0.8812000000000001
imbalanced,label_smoothing_ce,seed_45,18,0.6883,0.7351862223347639,0.6883000000000001,0.6727699073442066,0.7208361932394677,0.8681,0.8681000000000001
imbalanced,label_smoothing_ce,seed_45,19,0.7071,0.7493624428556778,0.7071000000000001,0.7028211540207944,0.7365097520461692,0.8935,0.8934999999999998
imbalanced,label_smoothing_ce,seed_45,20,0.716,0.7476153547351627,0.716,0.7028253967283951,0.7437901513034797,0.8927,0.8926999999999999
imbalanced,label_smoothing_ce,seed_255,1,0.3496,0.5130393611202402,0.3496,0.30384727077102597,0.39854302140080405,0.6266,0.6266
imbalanced,label_smoothing_ce,seed_255,2,0.5253,0.6109757643219864,0.5253,0.499721535415713,0.5505234970552825,0.8294,0.8294
imbalanced,label_smoothing_ce,seed_255,3,0.6034,0.6803311059902444,0.6033999999999999,0.5755850193300127,0.6418086824682004,0.8762,0.8761999999999999
imbalanced,label_smoothing_ce,seed_255,4,0.6086,0.6982123852700897,0.6085999999999999,0.5871777150901204,0.6512156842004607,0.8661,0.8661
imbalanced,label_smoothing_ce,seed_255,5,0.6709,0.707789193975366,0.6708999999999999,0.654952292653753,0.693846749535034,0.892,0.892
imbalanced,label_smoothing_ce,seed_255,6,0.6649,0.7218213298312105,0.6649,0.6439077388024093,0.690225592155951,0.8816,0.8816
imbalanced,label_smoothing_ce,seed_255,7,0.6959,0.7288448145952457,0.6959,0.6758935954477108,0.725352119023113,0.8873,0.8873
imbalanced,label_smoothing_ce,seed_255,8,0.701,0.7364891684406366,0.7010000000000001,0.6825362662842357,0.724364182466445,0.887,0.8869999999999999
imbalanced,label_smoothing_ce,seed_255,9,0.7112,0.7424942418646558,0.7112,0.6956573800636592,0.7356939650926368,0.8944,0.8943999999999999
imbalanced,label_smoothing_ce,seed_255,10,0.7091,0.7365165045168715,0.7091000000000001,0.6907152896467968,0.7309600013617312,0.8822,0.8821999999999999
imbalanced,label_smoothing_ce,seed_255,11,0.6997,0.735584154142254,0.6997,0.6856333336797957,0.7295379867460985,0.893,0.8930000000000001
imbalanced,label_smoothing_ce,seed_255,12,0.7245,0.7473726503746915,0.7245,0.7124078968200449,0.7501521847333291,0.9059,0.9058999999999999
imbalanced,label_smoothing_ce,seed_255,13,0.7069,0.7400847401252066,0.7069,0.691874484158269,0.7348926177830805,0.895,0.8950000000000001
imbalanced,label_smoothing_ce,seed_255,14,0.7133,0.7592553324124323,0.7133,0.7072871574136453,0.7352281274887594,0.8972,0.8972
imbalanced,label_smoothing_ce,seed_255,15,0.7264,0.7484133889704963,0.7264,0.713421054006402,0.7517991481560509,0.8935,0.8935000000000001
imbalanced,label_smoothing_ce,seed_255,16,0.727,0.7541644288877795,0.7270000000000001,0.7180386692591432,0.7442769671853913,0.9042,0.9042
imbalanced,label_smoothing_ce,seed_255,17,0.7445,0.7612319437726234,0.7445000000000002,0.738469256068322,0.7666343734613343,0.9144,0.9143999999999999
